time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1708937449.41954660,0.02437034,48869,0.00030357,0.00000000,0,0.00000100,48241,48258,121,0.00474954
1708937449.51955414,0.02647998,48183,0.00024468,0.00000000,0,0.00000123,48258,48308,113,0.00553235
1708937449.61967039,0.03933651,49886,0.00025984,0.00000000,0,0.00000210,48308,48341,115,0.00373085
1708937449.71938515,0.03105508,49535,0.00036312,0.00000000,0,0.00000142,48341,48364,100,0.00505016
1708937449.81966496,0.02702706,53177,0.00025235,0.00000000,0,0.00000072,48364,48409,104,0.00425802
1708937449.91967583,0.02503881,49913,0.00023553,0.00000000,0,0.00000115,48409,48442,106,0.01068077
1708937450.01962709,0.02761446,50338,0.00026699,0.00000000,0,0.00000083,48442,48478,120,0.00378700
1708937450.11943245,0.02408739,50327,0.00028782,0.00000000,0,0.00000081,48478,48555,128,0.00403552
1708937450.21945381,0.02013901,50119,0.00024876,0.00000000,0,0.00000131,48555,48594,108,0.00248367
1708937450.31947470,0.02585890,50182,0.00030029,0.00000000,0,0.00000074,48594,48589,96,0.00337616
1708937450.41954613,0.02540113,48672,0.00041500,0.00000000,0,0.00000076,48589,48656,125,0.00555500
1708937450.51952314,0.02638450,49887,0.00034046,0.00000000,0,0.00000073,48656,48621,124,0.00562299
1708937450.61947274,0.02626161,48850,0.00022512,0.00000000,0,0.00000108,48621,48680,100,0.00235364
1708937450.71955109,0.02669598,49256,0.00026152,0.00000000,0,0.00000085,48680,48733,121,0.00483120
1708937450.81954980,0.04351341,48734,0.00050890,0.00000000,0,0.00000100,48733,48772,124,0.00656522
1708937450.91945839,0.02643343,49366,0.00023226,0.00000000,0,0.00000079,48772,48796,102,0.00370687
1708937451.01949286,0.02391428,48105,0.00047265,0.00000000,0,0.00000091,48796,48783,140,0.00328594
1708937451.11958194,0.02103293,49248,0.00032522,0.00000000,0,0.00000078,48783,48820,123,0.00309226
1708937451.21950817,0.02356051,48741,0.00023336,0.00000000,0,0.00000113,48820,48845,103,0.00830525
1708937451.31948662,0.03773667,49630,0.00029661,0.00000000,0,0.00000094,48845,48901,122,0.00638441
1708937451.41963053,0.02204276,50069,0.00029242,0.00000000,0,0.00000078,48901,48965,123,0.00366204
1708937451.51964092,0.01977256,49142,0.00031136,0.00000000,0,0.00000073,48965,49017,130,0.00364586
1708937451.61963153,0.03300034,49587,0.00022808,0.00000000,0,0.00000099,49017,49053,88,0.00540204
1708937451.71966267,0.02243060,50157,0.00033434,0.00000000,0,0.00000077,49053,49106,150,0.00233175
1708937451.81945252,0.04167696,49668,0.00027206,0.00000000,0,0.00000105,49106,49175,102,0.00788037
1708937451.91940045,0.02216809,49919,0.00019329,0.00000000,0,0.00000507,47630,47716,99,0.00201019
1708937452.01955438,0.02532799,49800,0.00020468,0.00000000,0,0.00000077,47716,47803,108,0.00589653
1708937452.11962247,0.03748236,49608,0.00052202,0.00000000,0,0.00000077,47803,47909,126,0.00390956
1708937452.21958399,0.03486786,49613,0.00031666,0.00000000,0,0.00000103,47909,47974,89,0.00405463
1708937452.31944513,0.02426052,50690,0.00028018,0.00000000,0,0.00000071,47974,48086,131,0.00308908
1708937452.41945386,0.03116449,49685,0.00021636,0.00000000,0,0.00000076,48086,48168,118,0.00301237
1708937452.51956177,0.02504043,49611,0.00021181,0.00000000,0,0.00000073,48168,48258,113,0.00231897
1708937452.61946630,0.02285695,49855,0.00022486,0.00000000,0,0.00000096,48258,48348,111,0.00402881
1708937452.71964693,0.02884312,49502,0.00025955,0.00000000,0,0.00000079,48348,48445,134,0.01358674
1708937452.81959772,0.02501584,50095,0.00019679,0.00000000,0,0.00000082,48445,48485,88,0.00717379
1708937452.91961861,0.02153359,49906,0.00025906,0.00000000,0,0.00000067,48485,48552,123,0.00462192
1708937453.01948929,0.02243546,49575,0.00027222,0.00000000,0,0.00000058,48552,48622,130,0.00299335
1708937453.11962652,0.02663135,49417,0.00024760,0.00000000,0,0.00000074,48622,48672,105,0.00331159
1708937453.21954799,0.03031972,49831,0.00041222,0.00000000,0,0.00000117,48672,48691,116,0.00310024
1708937453.31948948,0.02374487,48429,0.00024204,0.00000000,0,0.00000069,48691,48730,103,0.00305881
1708937453.41963577,0.02379492,49819,0.00029587,0.00000000,0,0.00000106,48730,48784,126,0.00557413
1708937453.51951051,0.02535566,50082,0.00029004,0.00000000,0,0.00000147,48784,48869,139,0.00207289
1708937453.61962199,0.02358291,47287,0.00023558,0.00000000,0,0.00000067,48869,48926,108,0.00344005
1708937453.71963000,0.02158370,49911,0.00024117,0.00000000,0,0.00000085,48926,48975,102,0.00352978
1708937453.81960225,0.02482690,49376,0.00031290,0.00000000,0,0.00000073,48975,49029,117,0.00213939
1708937453.91963172,0.02451038,48616,0.00029560,0.00000000,0,0.00000072,49029,49024,120,0.00449988
1708937454.01961732,0.02716170,48297,0.00019576,0.00000000,0,0.00000064,49024,49070,91,0.00300890
1708937454.11948395,0.02146207,49711,0.00017084,0.00000000,0,0.00000063,49070,49120,85,0.00282033
1708937454.21956158,0.02706294,49377,0.00026955,0.00000000,0,0.00000076,49120,49156,104,0.00416327
1708937454.31948376,0.02352644,46908,0.00021616,0.00000000,0,0.00000086,49156,49227,104,0.00228100
1708937454.41951632,0.02796854,48297,0.00024900,0.00000000,0,0.00000060,49227,49308,124,0.00349818
1708937454.51948619,0.02493030,48657,0.00028541,0.00000000,0,0.00000090,49308,49326,114,0.00296829
1708937454.61935544,0.02298363,48101,0.00029221,0.00000000,0,0.00000063,49326,49368,123,0.00314458
1708937454.71953630,0.03537670,50349,0.00028507,0.00000000,0,0.00000073,49368,49388,114,0.00750793
1708937454.81960607,0.02414935,49759,0.00027724,0.00000000,0,0.00000070,49388,49468,143,0.00278306
1708937454.91952634,0.02196573,49460,0.00024838,0.00000000,0,0.00000070,49468,49492,107,0.00386979
1708937455.01956940,0.02698354,50228,0.00030683,0.00000000,0,0.00000125,49492,49544,134,0.00414114
1708937455.11955762,0.03204468,49952,0.00025639,0.00000000,0,0.00000075,49544,49571,112,0.00787350
1708937455.21948457,0.02342926,49576,0.00033404,0.00000000,0,0.00000096,49571,49605,125,0.00285287
1708937455.31951404,0.03138181,49444,0.00023557,0.00000000,0,0.00000128,49605,49656,102,0.00250683
1708937455.41958642,0.02142390,51747,0.00025113,0.00000000,0,0.00000067,49656,49742,129,0.00305893
1708937455.51949430,0.02181778,49278,0.00027859,0.00000000,0,0.00000081,49742,49808,120,0.00258421
1708937455.61953878,0.02660269,49635,0.00023656,0.00000000,0,0.00000125,49808,49856,114,0.00436653
1708937455.71948695,0.02941674,49122,0.00028631,0.00000000,0,0.00000110,49856,49891,101,0.00383162
1708937455.81939220,0.02349042,47865,0.00029876,0.00000000,0,0.00000072,49891,49944,132,0.00246954
1708937455.91959500,0.02521002,51930,0.00030418,0.00000000,0,0.00000080,49944,49970,116,0.00377049
1708937456.01954508,0.02086919,48850,0.00022296,0.00000000,0,0.00000077,49970,50000,107,0.00362054
1708937456.11959934,0.02573027,49040,0.00035161,0.00000000,0,0.00000074,50000,50024,136,0.00266575
1708937456.21946502,0.02350030,49025,0.00029380,0.00000000,0,0.00000089,50024,50044,120,0.00295206
1708937456.31948090,0.02377346,49438,0.00025601,0.00000000,0,0.00000068,50044,50082,114,0.00407600
1708937456.41950822,0.02235720,49300,0.00034393,0.00000000,0,0.00000074,50082,50095,125,0.00299601
1708937456.51961017,0.02249853,48947,0.00060489,0.00000000,0,0.00000134,50095,49921,120,0.00262613
1708937456.61959457,0.02076695,48706,0.00018256,0.00000000,0,0.00000096,49921,49982,92,0.00325953
1708937456.71954203,0.02082298,49426,0.00023750,0.00000000,0,0.00000074,49982,50057,125,0.00421500
1708937456.81954622,0.02628746,48817,0.00059097,0.00000000,0,0.00000089,50057,50094,117,0.00241844
1708937456.91951108,0.02493646,49130,0.00075260,0.00000000,0,0.00000073,50094,50160,106,0.00372009
1708937457.01946759,0.06471950,49306,0.00089806,0.00000000,0,0.00000094,50160,50182,101,0.00288690
1708937457.11950564,0.02545933,49483,0.00028762,0.00000000,0,0.00000069,50182,50239,129,0.00637609
1708937457.21955323,0.02344929,49301,0.00026545,0.00000000,0,0.00000076,50239,50281,105,0.00277338
1708937457.31958508,0.03131226,49320,0.00023493,0.00000000,0,0.00000098,50281,50322,110,0.00372532
1708937457.41954732,0.02052775,50043,0.00021734,0.00000000,0,0.00000075,50322,50372,107,0.00503431
1708937457.51950645,0.02320466,49165,0.00022868,0.00000000,0,0.00000078,50372,50417,116,0.00365577
1708937457.61946940,0.02420993,49975,0.00024155,0.00000000,0,0.00000098,50417,50472,117,0.00755202
1708937457.71952081,0.03055821,48880,0.00023015,0.00000000,0,0.00000098,50472,50506,108,0.00836955
1708937457.81944561,0.03488465,49773,0.00029602,0.00000000,0,0.00000071,50506,50535,121,0.00239674
1708937457.91952491,0.02097412,49137,0.00021291,0.00000000,0,0.00000081,50535,50544,82,0.00314764
1708937458.01954889,0.02170052,47481,0.00028423,0.00000000,0,0.00000073,50544,50596,117,0.00383704
1708937458.11957407,0.06541819,49003,0.00049377,0.00000000,0,0.00000181,50596,50614,107,0.00334432
1708937458.21945405,0.03453505,49043,0.00038880,0.00000000,0,0.00000060,50614,50650,109,0.00457025
1708937458.31957936,0.02310811,49195,0.00031350,0.00000000,0,0.00000103,50650,50449,134,0.00348444
1708937458.41947627,0.03614479,49060,0.00036422,0.00000000,0,0.00000082,50449,50452,120,0.00291110
1708937458.51957726,0.02848098,49182,0.00024511,0.00000000,0,0.00000071,50452,50525,123,0.00547797
1708937458.61956120,0.03878515,48482,0.00059661,0.00000000,0,0.00000066,50525,50585,109,0.00269704
1708937458.71947241,0.02930375,48394,0.00021495,0.00000000,0,0.00000116,50585,50627,106,0.00574669
1708937458.81956697,0.02302232,48526,0.00021098,0.00000000,0,0.00000077,50627,50684,102,0.00437336
1708937458.91941524,0.03005118,49848,0.00030803,0.00000000,0,0.00000088,50684,50747,135,0.00258842
1708937459.01961470,0.02521791,49172,0.00027057,0.00000000,0,0.00000070,50747,50767,106,0.00484598
1708937459.11939883,0.02998860,49199,0.00029509,0.00000000,0,0.00000084,50767,50817,125,0.00227879
1708937459.21943951,0.02925276,48116,0.00089663,0.00000000,0,0.00000120,50817,50854,135,0.00244274
1708937459.31963873,0.03534051,47778,0.00027685,0.00000000,0,0.00000123,50854,50919,129,0.00949920
1708937459.41944194,0.02498782,48407,0.00057439,0.00000000,0,0.00000074,50919,50767,125,0.00390764
1708937459.51952386,0.02081277,49451,0.00024464,0.00000000,0,0.00000090,50767,50839,120,0.00577207
1708937459.61949182,0.02854159,49808,0.00022592,0.00000000,0,0.00000110,50839,50909,105,0.00298347
1708937459.71954870,0.03924870,49309,0.00024489,0.00000000,0,0.00000079,50909,50953,98,0.00427721
1708937459.81945252,0.02491550,50591,0.00025140,0.00000000,0,0.00000077,50953,50996,101,0.00411880
1708937459.91946578,0.02194327,49774,0.00019533,0.00000000,0,0.00000073,50996,51038,91,0.00590248
1708937460.01939511,0.03214354,50513,0.00039411,0.00000000,0,0.00000074,51038,51107,158,0.00305393
1708937460.11953068,0.02937944,49347,0.00024818,0.00000000,0,0.00000074,51107,51151,96,0.00756459
1708937460.21944523,0.02161281,51730,0.00027782,0.00000000,0,0.00000126,51151,51193,130,0.00384254
1708937460.31947470,0.02201556,49200,0.00023262,0.00000000,0,0.00000085,51193,51258,107,0.00259661
1708937460.41957426,0.02102556,48570,0.00034339,0.00000000,0,0.00000100,51258,51266,134,0.00256903
1708937460.51942015,0.03129476,49205,0.00025786,0.00000000,0,0.00000110,51266,51316,110,0.00309641
1708937460.61948204,0.02180508,48695,0.00043927,0.00000000,0,0.00000075,51316,51304,135,0.00406165
1708937460.71962357,0.02412799,49308,0.00027660,0.00000000,0,0.00000073,51304,51347,121,0.00404252
1708937460.81954432,0.02688135,47832,0.00036126,0.00000000,0,0.00000073,51347,51385,109,0.00788563
1708937460.91943836,0.02644204,48851,0.00029820,0.00000000,0,0.00000081,51385,50806,135,0.00201605
1708937461.01938796,0.02293125,48235,0.00021430,0.00000000,0,0.00000069,50806,50878,113,0.00389948
1708937461.11953855,0.03169635,47181,0.00019919,0.00000000,0,0.00000119,50878,50943,109,0.00605712
1708937461.21938348,0.03188751,47659,0.00044573,0.00000000,0,0.00000092,50943,51013,120,0.00396934
1708937461.31954622,0.02266793,49444,0.00023992,0.00000000,0,0.00000077,51013,51101,125,0.00351873
1708937461.41960526,0.03490519,48680,0.00023219,0.00000000,0,0.00000087,51101,51160,107,0.00276295
1708937461.51950669,0.02046317,48625,0.00028958,0.00000000,0,0.00000082,51160,51204,122,0.00248469
1708937461.61950636,0.02625365,48917,0.00025157,0.00000000,0,0.00000103,51204,51282,132,0.01005246
1708937461.71946168,0.02518268,48630,0.00027415,0.00000000,0,0.00000223,51282,51350,129,0.00393146
1708937461.81947064,0.02560429,47018,0.00075430,0.00000000,0,0.00000070,51350,51398,114,0.00209983
1708937461.91955590,0.02245415,49014,0.00018089,0.00000000,0,0.00000070,51398,51464,98,0.00291512
1708937462.01954365,0.02489587,48251,0.00022245,0.00000000,0,0.00000131,51464,51516,105,0.00317293
1708937462.11936378,0.02964263,48606,0.00021621,0.00000000,0,0.00000080,51516,51562,101,0.00236498
1708937462.21949363,0.02764381,49062,0.00055443,0.00000000,0,0.00000098,51562,51625,148,0.00310573
1708937462.31965423,0.03047784,48750,0.00021271,0.00000000,0,0.00000084,51625,51679,104,0.00265883
1708937462.41950345,0.02533891,49132,0.00026639,0.00000000,0,0.00000077,51679,51727,119,0.00214733
1708937462.51953125,0.03257024,49108,0.00027814,0.00000000,0,0.00000082,51727,51785,137,0.00306709
1708937462.61950660,0.02640419,49368,0.00095753,0.00000000,0,0.00000086,51785,50491,107,0.00324667
1708937462.71946335,0.03316742,49107,0.00023223,0.00000000,0,0.00000082,50491,50588,109,0.00390519
1708937462.81958652,0.02026821,49398,0.00028960,0.00000000,0,0.00000053,50588,50683,112,0.00564408
1708937462.91950512,0.02169598,49632,0.00021952,0.00000000,0,0.00000095,50683,50796,133,0.00394542
1708937463.01942420,0.02647608,48950,0.00018064,0.00000000,0,0.00000099,50796,50887,104,0.00350050
1708937463.11952376,0.03084782,48787,0.00021403,0.00000000,0,0.00000091,50887,50984,121,0.00326299
1708937463.21951866,0.02435792,49116,0.00021278,0.00000000,0,0.00000074,50984,51055,112,0.00578013
1708937463.31941676,0.03133871,48904,0.00021515,0.00000000,0,0.00000116,51055,51147,115,0.00535341
1708937463.41948247,0.02331276,49512,0.00028977,0.00000000,0,0.00000064,51147,51217,141,0.00286704
1708937463.51956177,0.02684108,48204,0.00023042,0.00000000,0,0.00000116,51217,51315,126,0.00330570
1708937463.61954904,0.02512264,48409,0.00022407,0.00000000,0,0.00000064,51315,51396,117,0.00204061
1708937463.71957588,0.01983241,50278,0.00028497,0.00000000,0,0.00000074,51396,51449,119,0.00498841
1708937463.81964898,0.03453976,49274,0.00034989,0.00000000,0,0.00000070,51449,51512,129,0.00561806
1708937463.91956401,0.02887279,49939,0.00029244,0.00000000,0,0.00000121,51512,51586,121,0.00599225
1708937464.01962090,0.02074858,49224,0.00027140,0.00000000,0,0.00000096,51586,51637,125,0.00635796
1708937464.11953616,0.02520307,49051,0.00026991,0.00000000,0,0.00000061,51637,51724,137,0.00222348
1708937464.21947289,0.03011939,48883,0.00026984,0.00000000,0,0.00000076,51724,51760,122,0.00267204
1708937464.31951547,0.02613199,48893,0.00026716,0.00000000,0,0.00000088,51760,51838,126,0.00209422
1708937464.41951752,0.02373621,48193,0.00048823,0.00000000,0,0.00000066,51838,51881,123,0.00726902
1708937464.51949906,0.02298404,48389,0.00027431,0.00000000,0,0.00000114,51881,51968,141,0.00523618
1708937464.61955833,0.02220058,49264,0.00030008,0.00000000,0,0.00000064,51968,51962,115,0.00234196
1708937464.71954536,0.02462329,48916,0.00020088,0.00000000,0,0.00000101,51962,52031,102,0.00823929
1708937464.81948876,0.02536085,48436,0.00022447,0.00000000,0,0.00000062,52031,52048,96,0.00230065
1708937464.91944957,0.03609113,49387,0.00021437,0.00000000,0,0.00000111,52048,52095,109,0.00297279
1708937465.01958323,0.02564809,50576,0.00069288,0.00000000,0,0.00000096,52095,52129,147,0.00288463
1708937465.11942887,0.02478363,48939,0.00023873,0.00000000,0,0.00000138,52129,52179,99,0.00785631
1708937465.21950030,0.02401526,50755,0.00031249,0.00000000,0,0.00000069,52179,52251,141,0.00370538
1708937465.31970310,0.02489626,48934,0.00027824,0.00000000,0,0.00000115,52251,52274,113,0.00823982
1708937465.41938210,0.02351138,49016,0.00035659,0.00000000,0,0.00000159,52274,52297,137,0.00222311
1708937465.51936889,0.02618398,48933,0.00027803,0.00000000,0,0.00000089,52297,52352,127,0.00567007
1708937465.61948466,0.03256412,48779,0.00040299,0.00000000,0,0.00000078,52352,52388,131,0.01001035
1708937465.71952152,0.03251275,48579,0.00027586,0.00000000,0,0.00000102,52388,52448,119,0.00452560
1708937465.81952906,0.03405279,49349,0.00029175,0.00000000,0,0.00000129,52448,52501,133,0.00426074
1708937465.91941929,0.03080331,48668,0.00025672,0.00000000,0,0.00000121,52501,52552,106,0.00336254
1708937466.01951909,0.03957279,47926,0.00028723,0.00000000,0,0.00000105,52552,52595,120,0.00663506
1708937466.11941743,0.02358188,48945,0.00024480,0.00000000,0,0.00000084,52595,52642,113,0.00299987
1708937466.21958542,0.02225735,48043,0.00027441,0.00000000,0,0.00000067,52642,52687,115,0.00221404
1708937466.31942868,0.02326086,47154,0.00036275,0.00000000,0,0.00000093,52687,52658,115,0.00389423
1708937466.41942120,0.02682068,46503,0.00042771,0.00000000,0,0.00000063,52658,52633,127,0.00711712
1708937466.51945686,0.02127930,48202,0.00048446,0.00000000,0,0.00000092,52633,52587,128,0.00211572
1708937466.61948609,0.04765964,49025,0.00035360,0.00000000,0,0.00000094,52587,52594,138,0.00557552
1708937466.71935129,0.02060729,50120,0.00042801,0.00000000,0,0.00000120,52594,52695,164,0.00443322
1708937466.81946397,0.02153259,49948,0.00026110,0.00000000,0,0.00000071,52695,52751,117,0.00356655
1708937466.91941071,0.02217652,49274,0.00039182,0.00000000,0,0.00000082,52751,52781,171,0.00556559
1708937467.01961708,0.02870713,50042,0.00032035,0.00000000,0,0.00000108,52781,52801,131,0.00268444
1708937467.11953807,0.02661154,48943,0.00026530,0.00000000,0,0.00000124,52801,52848,123,0.00700601
1708937467.21948600,0.02507200,47488,0.00020270,0.00000000,0,0.00000079,52848,52901,95,0.00246350
1708937467.31948948,0.02258045,49170,0.00035151,0.00000000,0,0.00000075,52901,52928,146,0.00319294
1708937467.41949749,0.02266336,48519,0.00031292,0.00000000,0,0.00000078,52928,52916,122,0.00228505
1708937467.51941538,0.03294275,49157,0.00035590,0.00000000,0,0.00000100,52916,52935,131,0.00734592
1708937467.61941218,0.02067809,49048,0.00024649,0.00000000,0,0.00000076,52935,52984,119,0.00403722
1708937467.71942186,0.02512887,49536,0.00026752,0.00000000,0,0.00000074,52984,53012,110,0.00345135
1708937467.81945515,0.02380491,49434,0.00023532,0.00000000,0,0.00000089,53012,53076,107,0.00652940
1708937467.91943765,0.02176415,49528,0.00023598,0.00000000,0,0.00000073,53076,53125,111,0.00264538
1708937468.01955819,0.02907119,49243,0.00023211,0.00000000,0,0.00000112,53125,53182,102,0.00728942
1708937468.11943889,0.02493225,48487,0.00022950,0.00000000,0,0.00000114,53182,53234,107,0.00377357
1708937468.21945572,0.04079819,48626,0.00031495,0.00000000,0,0.00000074,53234,53276,130,0.00201826
1708937468.31944919,0.03283523,49055,0.00025493,0.00000000,0,0.00000071,53276,53300,102,0.00504240
1708937468.41945720,0.02602508,48633,0.00040483,0.00000000,0,0.00000096,53300,53350,111,0.00246324
1708937468.51939797,0.02315772,49415,0.00030516,0.00000000,0,0.00000073,53350,53400,138,0.00378158
1708937468.61942291,0.03159437,48932,0.00024375,0.00000000,0,0.00000080,53400,53459,112,0.00398336
1708937468.71944213,0.02670658,50350,0.00034898,0.00000000,0,0.00000111,53459,53513,148,0.00677195
1708937468.81944585,0.02501001,49563,0.00023846,0.00000000,0,0.00000082,53513,53549,101,0.00303448
1708937468.91945767,0.03094418,50347,0.00028908,0.00000000,0,0.00000074,53549,53569,129,0.00278576
1708937469.01938629,0.02876776,48923,0.00030591,0.00000000,0,0.00000067,53569,53622,127,0.00237285
1708937469.11942172,0.02570126,48538,0.00029919,0.00000000,0,0.00000081,53622,53637,126,0.00668245
1708937469.21945405,0.02239011,48868,0.00032217,0.00000000,0,0.00000082,53637,53637,125,0.00259590
1708937469.31945443,0.02178120,48462,0.00057697,0.00000000,0,0.00000076,53637,53682,127,0.00218711
1708937469.41935301,0.02852973,48395,0.00025557,0.00000000,0,0.00000084,53682,53721,119,0.00273082
1708937469.51960111,0.02717537,49216,0.00023639,0.00000000,0,0.00000093,53721,53766,107,0.00355762
1708937469.61944771,0.02705417,48160,0.00023208,0.00000000,0,0.00000103,53766,53822,106,0.00605259
1708937469.71952128,0.02103745,49416,0.00031517,0.00000000,0,0.00000077,53822,53819,114,0.00216992
1708937469.81956434,0.02243945,49296,0.00074637,0.00000000,0,0.00000074,53819,53582,112,0.00266357
1708937469.91957712,0.02569982,49139,0.00028546,0.00000000,0,0.00000091,53582,53588,99,0.00486589
1708937470.01961541,0.02393452,49448,0.00035416,0.00000000,0,0.00000075,53588,53641,136,0.00416147
1708937470.11961317,0.03870132,49448,0.00029800,0.00000000,0,0.00000084,53641,53666,90,0.00356369
1708937470.21956682,0.02222689,49746,0.00055003,0.00000000,0,0.00000075,53666,53730,168,0.00528308
1708937470.31949592,0.02753072,49743,0.00027977,0.00000000,0,0.00000072,53730,53798,128,0.00317018
1708937470.41938710,0.02141446,50180,0.00035385,0.00000000,0,0.00000127,53798,53865,138,0.00398452
1708937470.51947975,0.02599511,48722,0.00024997,0.00000000,0,0.00000083,53865,53916,115,0.00237934
1708937470.61944866,0.02498758,49647,0.00052277,0.00000000,0,0.00000084,53916,53962,134,0.00272861
1708937470.71951246,0.03550240,46598,0.00034293,0.00000000,0,0.00000083,53962,54013,140,0.00329636
1708937470.81946111,0.02044168,49416,0.00037338,0.00000000,0,0.00000070,54013,54070,150,0.00276562
1708937470.91924644,0.02286498,49736,0.00028499,0.00000000,0,0.00000067,54070,54047,124,0.00383275
1708937471.01956534,0.02279763,48427,0.00025282,0.00000000,0,0.00000075,54047,54066,110,0.00352533
1708937471.11943913,0.02728134,48750,0.00039544,0.00000000,0,0.00000089,54066,54166,143,0.00288666
1708937471.21947861,0.02249165,49309,0.00048783,0.00000000,0,0.00000075,54166,54215,130,0.00294737
1708937471.31941772,0.02806248,47341,0.00143881,0.00000000,0,0.00000084,54215,54297,99,0.00339544
1708937471.41955328,0.03492441,49017,0.00038590,0.00000000,0,0.00000115,52741,52878,158,0.00331252
1708937471.51943755,0.02691593,48534,0.00024720,0.00000000,0,0.00000067,52878,52964,118,0.00291083
1708937471.61952925,0.02765139,48420,0.00024248,0.00000000,0,0.00000069,52964,53068,128,0.00386172
1708937471.71952677,0.02688304,48797,0.00024151,0.00000000,0,0.00000060,53068,53169,133,0.00279345
1708937471.81945801,0.02372837,48416,0.00024200,0.00000000,0,0.00000076,53169,53281,135,0.00942473
1708937471.91942954,0.02679449,49184,0.00023246,0.00000000,0,0.00000127,53281,53344,109,0.00225659
1708937472.01938319,0.02547704,48892,0.00022497,0.00000000,0,0.00000115,53344,53437,124,0.00266085
1708937472.11948180,0.02662246,49329,0.00027940,0.00000000,0,0.00000103,53437,53517,133,0.00259410
1708937472.21936464,0.02510983,48699,0.00039167,0.00000000,0,0.00000070,53517,53590,110,0.00472963
1708937472.31940603,0.03396961,48179,0.00025140,0.00000000,0,0.00000069,53590,53641,117,0.00393366
1708937472.41949344,0.02330050,48735,0.00040108,0.00000000,0,0.00000139,53641,53721,127,0.00291965
1708937472.51942849,0.03042107,49604,0.00051542,0.00000000,0,0.00000105,53721,53743,105,0.00337735
1708937472.61946297,0.02193678,49528,0.00019175,0.00000000,0,0.00000061,53743,53817,98,0.00306161
1708937472.71938872,0.02419954,49632,0.00033681,0.00000000,0,0.00000091,53817,53881,142,0.00400648
1708937472.81945729,0.02656020,49504,0.00027402,0.00000000,0,0.00000068,53881,53932,102,0.00277171
1708937472.91949582,0.03621818,49228,0.00044088,0.00000000,0,0.00000064,53932,54019,130,0.00461285
1708937473.01959419,0.02796120,50011,0.00027908,0.00000000,0,0.00000146,54019,54051,110,0.00239670
1708937473.11960673,0.02622587,49029,0.00026192,0.00000000,0,0.00000080,54051,54099,111,0.00348679
1708937473.21941519,0.02508445,49433,0.00033238,0.00000000,0,0.00000087,54099,54169,133,0.00213102
1708937473.31945705,0.02805755,49495,0.00023974,0.00000000,0,0.00000099,54169,54213,103,0.00627698
1708937473.41951108,0.02696489,49246,0.00028937,0.00000000,0,0.00000066,54213,54215,109,0.00426679
1708937473.51940250,0.02679457,48134,0.00023863,0.00000000,0,0.00000077,54215,54249,113,0.00792235
1708937473.61950827,0.02654772,49925,0.00029929,0.00000000,0,0.00000122,54249,54274,119,0.00228217
1708937473.71941233,0.02692038,50923,0.00036815,0.00000000,0,0.00000207,54274,54328,105,0.00330766
1708937473.81948829,0.03061093,49324,0.00099140,0.00000000,0,0.00000055,54328,54351,98,0.00379079
1708937473.91973090,0.03206075,48881,0.00025164,0.00000000,0,0.00000160,54351,54453,141,0.00219854
1708937474.01941276,0.02383002,49106,0.00020970,0.00000000,0,0.00000086,53346,53444,113,0.00638231
1708937474.11936808,0.02608673,51140,0.00035419,0.00000000,0,0.00000137,53444,53569,141,0.00200049
1708937474.21944571,0.02236589,46875,0.00021006,0.00000000,0,0.00000064,53569,53650,112,0.00266941
1708937474.31941533,0.03354825,47954,0.00021315,0.00000000,0,0.00000142,53650,53730,111,0.00304624
1708937474.41945195,0.03080892,47879,0.00020520,0.00000000,0,0.00000075,53730,53810,108,0.00201750
1708937474.51952338,0.02498731,48612,0.00020790,0.00000000,0,0.00000065,53810,53872,90,0.00402873
1708937474.61940932,0.02276216,49585,0.00021068,0.00000000,0,0.00000061,53872,53933,102,0.00251051
1708937474.71952343,0.02124157,48971,0.00019423,0.00000000,0,0.00000061,53933,53994,103,0.00280708
1708937474.81938243,0.02562775,49541,0.00023260,0.00000000,0,0.00000138,53994,54066,119,0.00210137
1708937474.91935802,0.02359826,49615,0.00018296,0.00000000,0,0.00000085,54066,54129,87,0.00236144
1708937475.01956797,0.02394678,50046,0.00023987,0.00000000,0,0.00000087,54129,54205,127,0.00630210
1708937475.11959982,0.02694323,49480,0.00033869,0.00000000,0,0.00000072,54205,54253,106,0.00204753
1708937475.21936369,0.02409467,49157,0.00023477,0.00000000,0,0.00000073,54253,54329,119,0.00286625
1708937475.31930399,0.02455030,49321,0.00020034,0.00000000,0,0.00000111,54329,54395,102,0.00641837
1708937475.41952658,0.03792121,48581,0.00026004,0.00000000,0,0.00000090,54395,54475,133,0.00235665
1708937475.51959205,0.03307238,49216,0.00024821,0.00000000,0,0.00000065,54475,54539,112,0.00693380
1708937475.61960220,0.02416022,47267,0.00027836,0.00000000,0,0.00000073,54539,54588,131,0.00244906
1708937475.71936131,0.03902901,49835,0.00075603,0.00000000,0,0.00000164,54588,54636,128,0.00483806
1708937475.81941605,0.02856607,48603,0.00067390,0.00000000,0,0.00000071,54636,54706,150,0.00799443
1708937475.91940212,0.03665399,47278,0.00025140,0.00000000,0,0.00000079,54706,54766,117,0.00373889
1708937476.01934290,0.02324683,49618,0.00031581,0.00000000,0,0.00000071,54766,54808,122,0.00341130
1708937476.11946654,0.02840051,49745,0.00048738,0.00000000,0,0.00000090,54808,54845,121,0.00294769
